transcript_hebrew,intent
", תוסיפי פגישה עם היועצת ליום ראשון",calendar_set
", תוסיפי פגישה עסקית ביום רביעי ב-10 בבוקר",calendar_set
", תכתבי לי בלוח שנה פגישה עם הגננת ביום שלישי",calendar_set
", תוסיפי בלוח שנה פגישה עם יעל ביום שלישי ב-14:00",calendar_set
", תוסיפי אירוע 'טיול לפארק' ליום רביעי",calendar_set
", תוסיפי פגישה דחופה עם הלקוח למחר ב-9:00",calendar_set
", תכתבי לי בלוח שנה פגישה עם הגננת ביום שלישי",calendar_set
", תוסיפי פגישה דחופה עם הלקוח למחר ב-9:00",calendar_set
", תוסיפי אירוע 'אימון כדורגל' ביום ראשון",calendar_set
", תכניסי לי פגישה עם הבוס לשלישי בבוקר",calendar_set
", תוסיפי פגישה דחופה עם הלקוח למחר ב-9:00",calendar_set
", תוסיפי אירוע 'אימון כדורגל' ביום ראשון",calendar_set
", תכניסי לי פגישה עם הבוס לשלישי בבוקר",calendar_set
", תכניסי אירוע 'סידורים בעיר' ביום חמישי",calendar_set
", תוסיפי פגישה עם היועצת ליום ראשון",calendar_set
", תוסיפי פגישה עסקית ביום רביעי ב-10 בבוקר",calendar_set
", תוסיפי אירוע 'ישיבת צוות' ביום ראשון",calendar_set
", תוסיפי פגישה עם היועצת ליום ראשון",calendar_set
", תוסיפי אירוע 'אימון כדורגל' ביום ראשון",calendar_set
", תוסיפי אירוע 'טיול לפארק' ליום רביעי",calendar_set
", תוסיפי פגישה עם היועצת ליום ראשון",calendar_set
", תוסיפי פגישה עסקית ביום רביעי ב-10 בבוקר",calendar_set
", תוסיפי אירוע 'טיול לפארק' ליום רביעי",calendar_set
", תכניסי אירוע 'סידורים בעיר' ביום חמישי",calendar_set
", תוסיפי אירוע 'אימון כדורגל' ביום ראשון",calendar_set
", תכתבי לי אירוע: 'טיפול קוסמטי' ביום חמישי בשתיים",calendar_set
", תרשמי לי פגישה במועדון הגמלאים ביום שלישי",calendar_set
", תוסיפי פגישה עם היועצת ליום ראשון",calendar_set
", תוסיפי פגישה עסקית ביום רביעי ב-10 בבוקר",calendar_set
", תוסיפי אירוע 'ישיבת צוות' ביום ראשון",calendar_set
", תכתבי לי אירוע: 'טיפול קוסמטי' ביום חמישי בשתיים",calendar_set
", תרשמי לי פגישה במועדון הגמלאים ביום שלישי",calendar_set
", תכניסי לי פגישה עם הבוס לשלישי בבוקר",calendar_set
", תוסיפי אירוע: 'שיעור מבוא לפסיכולוגיה' ביום שני",calendar_set
", תוסיפי פגישה עם היועצת ליום ראשון",calendar_set
", תוסיפי בלוח שנה פגישה עם יעל ביום שלישי ב-14:00",calendar_set
", תכניסי לי פגישה עם הבוס לשלישי בבוקר",calendar_set
", תוסיפי אירוע: 'שיעור מבוא לפסיכולוגיה' ביום שני",calendar_set
", תכניסי אירוע 'אימון כושר' ליום חמישי",calendar_set
", תוסיפי בלוח שנה פגישה עם יעל ביום שלישי ב-14:00",calendar_set
", תכתבי לי אירוע: 'טיפול קוסמטי' ביום חמישי בשתיים",calendar_set
", תכתבי לי אירוע: 'טיפול קוסמטי' ביום חמישי בשתיים",calendar_set
", תכניסי לי פגישה עם הבוס לשלישי בבוקר",calendar_set
", תוסיפי אירוע 'אימון כדורגל' ביום ראשון",calendar_set
", תוסיפי בלוח שנה פגישה עם יעל ביום שלישי ב-14:00",calendar_set
", תכניסי אירוע 'סידורים בעיר' ביום חמישי",calendar_set
", תכניסי לי פגישה עם הבוס לשלישי בבוקר",calendar_set
", תכתבי לי אירוע: 'טיפול קוסמטי' ביום חמישי בשתיים",calendar_set
", תוסיפי אירוע 'טיול לפארק' ליום רביעי",calendar_set
", תוסיפי פגישה דחופה עם הלקוח למחר ב-9:00",calendar_set
", תוסיפי פגישה עם היועצת ליום ראשון",calendar_set
", תכתבי לי אירוע: 'טיפול קוסמטי' ביום חמישי בשתיים",calendar_set
", תוסיפי אירוע 'טיול לפארק' ליום רביעי",calendar_set
", תוסיפי אירוע: 'שיעור מבוא לפסיכולוגיה' ביום שני",calendar_set
", תכניסי אירוע 'אימון כושר' ליום חמישי",calendar_set
", תוסיפי אירוע 'אימון כדורגל' ביום ראשון",calendar_set
", תכתבי לי אירוע: 'טיפול קוסמטי' ביום חמישי בשתיים",calendar_set
", תרשמי לי פגישה במועדון הגמלאים ביום שלישי",calendar_set
", תוסיפי פגישה דחופה עם הלקוח למחר ב-9:00",calendar_set
", תוסיפי אירוע: 'שיעור מבוא לפסיכולוגיה' ביום שני",calendar_set
", תכניסי אירוע 'אימון כושר' ליום חמישי",calendar_set
", תרשמי לי פגישה במועדון הגמלאים ביום שלישי",calendar_set
", תכניסי אירוע 'סידורים בעיר' ביום חמישי",calendar_set
", תרשמי לי פגישה במועדון הגמלאים ביום שלישי",calendar_set
", תכתבי לי אירוע: 'טיפול קוסמטי' ביום חמישי בשתיים",calendar_set
", תכניסי לי פגישה עם הבוס לשלישי בבוקר",calendar_set
", תכניסי אירוע 'אימון כושר' ליום חמישי",calendar_set
", תוסיפי פגישה עם היועצת ליום ראשון",calendar_set
", תוסיפי פגישה עסקית ביום רביעי ב-10 בבוקר",calendar_set
", תכניסי לי פגישה עם הבוס לשלישי בבוקר",calendar_set
", תכניסי אירוע 'סידורים בעיר' ביום חמישי",calendar_set
", תכניסי אירוע 'אימון כושר' ליום חמישי",calendar_set
", תוסיפי בלוח שנה פגישה עם יעל ביום שלישי ב-14:00",calendar_set
", תכניסי אירוע 'אימון כושר' ליום חמישי",calendar_set
", תוסיפי אירוע 'ישיבת צוות' ביום ראשון",calendar_set
", תוסיפי אירוע 'אימון כדורגל' ביום ראשון",calendar_set
", תוסיפי בלוח שנה פגישה עם יעל ביום שלישי ב-14:00",calendar_set
", תוסיפי פגישה דחופה עם הלקוח למחר ב-9:00",calendar_set
", תוסיפי אירוע: 'שיעור מבוא לפסיכולוגיה' ביום שני",calendar_set
", תכתבי לי בלוח שנה פגישה עם הגננת ביום שלישי",calendar_set
", תוסיפי פגישה עם היועצת ליום ראשון",calendar_set
", תכניסי לי פגישה עם הבוס לשלישי בבוקר",calendar_set
", תוסיפי פגישה דחופה עם הלקוח למחר ב-9:00",calendar_set
", תכניסי אירוע 'סידורים בעיר' ביום חמישי",calendar_set
", תכניסי לי פגישה עם הבוס לשלישי בבוקר",calendar_set
", תוסיפי אירוע: 'שיעור מבוא לפסיכולוגיה' ביום שני",calendar_set
", תכתבי לי אירוע: 'טיפול קוסמטי' ביום חמישי בשתיים",calendar_set
אני צריך שתקבעי לי אירוע,calendar_set
אני צריך שתקבעי לי אירוע מתוכנן בעוד שלושה ימים עם איימי,calendar_set
תשימי לי שעון מעורר לשבע וחצי בבוקר,alarm_set
אני רוצה שתזכירי לי את הפגישה הבאה עם חברה שלי בשעה שמונה אחר הצהריים ביום ראשון הבא,calendar_set
האם תוכל בבקשה ליצור אירוע חדש בלוח השנה שלי,calendar_set
קבע שעון מעורר ליום חמישי בשעה שבע אחר הצהריים,alarm_set
הוסף פגישה לרופא שיניים ליום שישי בשעה חמש,calendar_set
תפתח לי את השעון המעורר,alarm_set
תפעיל שעון מעורר לחמש אחר הצהריים,alarm_set
בבקשה תתכנן פגישה להסתפר לשעה אחת בצהריים בשבת,calendar_set
קבע פגישה ליום שישי הבא,calendar_set
אנא תעדכן שיש לי פגישה בשעה חמש אחר הצהריים,calendar_set
הגדר שעון מעורר,alarm_set
אנא קבעי פגישה עם המזכיר שלי,calendar_set
הוסף ללוח השנה פגישה רפואית ליום הראשון בעוד 5 חודשים,calendar_set
התזכורת האחרונה לגבי פגישה,calendar_set
קבע פגישה עם מחלקת משאבי אנוש לסוף החודש,calendar_set
"הגדר אירוע ""יום הולדת שמח ג'ון"" ב-21 בינואר 2017.",calendar_set
הגדר אירוע שחוזר על עצמו לאורך החודש,calendar_set
שעון מעורר ל6 בבוקר בבקשה,alarm_set
 צור אירוע בלוח השנה שלי,calendar_set
חזור על השעון מעורר,alarm_set
קבע פגישה ביומן ל1 לינואר,calendar_set
צור אירוע חדש בלוח השנה שלי,calendar_set
הגדר שעון מעורר לתשע בבוקר,alarm_set
הגדר שעון מעורר לשמונה אחר הצהריים,alarm_set
היי הפעל את התזכורות שלך לפגישה של מחר בעשר בבוקר,calendar_set
אנא קבע פגישה עם בקי בשעה שלוש אחר הצהריים ביום שלישי,calendar_set
לקבוע פגישה עם יוסי ב-1 באפריל בשעה 10 בבוקר,calendar_set
אתה יכול להוסיף את הפגישה העסקית שלי ללוח העבודה?,calendar_set
הוסף אירוע לתאריך 4 בינואר ושעה 10 בבוקר עם דנה ויוסי,calendar_set
קבע תזכורת לפגישה לרופא השיניים בשבוע הבא,calendar_set
אנא קבע מחדש את הפגישה למחר שש בערב והודיע ​​לחברים,calendar_set
לשים התראה לפגישה הזו,calendar_set
הגדר תזכורת לפגישה שלי בחמש אחר הצהריים בבקשה,calendar_set
רשום אירוע חשוב בשבוע הזה ביום שני,calendar_set
הגדר את השעון המעורר לשעה 7 בערב והפעל אותו,alarm_set
תגדיר אירוע יום הולדת לדני בלוח השנה,calendar_set
הגדר שעון מעורר לארבע אחר הצהריים,alarm_set
היי קבע פגישה עם מר רוס ליום שישי בצהריים,calendar_set
צור פגישה עם פול מחר בשש בערב,calendar_set
"לקבוע פגישה עם סמנכ""ל המחלקה ב21 במרץ 2017",calendar_set
אני צריך לתאם פגישה עם ג'ק,calendar_set
אני צריך להגדיר שעון מעורר ליום שישי הבא בצהריים,alarm_set
תזכיר לי על הפגישה הבאה שלי כמה שעות לפני הזמן,calendar_set
"הוסף אירוע חוזר בשבת ב7 בבוקר בשם ""זמן קולנוע""",calendar_set
כל אירועי מרץ של הכנסיה הנוצרית תוסיף אותם ללוח השנה שלי,calendar_set
הוסף את כל אירועי הכנסיה הנוצרית במרץ ללוח השנה שלי,calendar_set
הגדר שעון מעורר ל8 בבוקר מחר,alarm_set
הוסף את האירוע יום הולדת לאבא ב8 לאוגוסט ליומן שלי,calendar_set
פגישה עם אנה ביום שישי,calendar_set
קבע תזכורת לפגישה של סוף חודש בשבוע הבא,calendar_set
רשום את האירוע הזה בלוח השנה שלי,calendar_set
תוכל בבקשה להגדיר שעון מעורר בשש בבוקר,alarm_set
לעשות שעון מעורר ל5 אחר הצהריים היום,alarm_set
קבע פגישה עם דן ביום שני הזה,calendar_set
